,Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca
2403,Cloridrato de Memantina 10mg 30Comprimidos Med,75.55,75.55,0,,
2404,Xefo 8mg 30 Comprimidos,49.63,49.63,0,,
2405,Sinot clav 875mg 20cps,158.86,158.86,0,,
2406,Paxil CR 125mg caixa com 30 comprimidos,124.61,124.61,0,,
2407,Exodus 20mg solução oral gotas 15ml,98.24,98.24,0,,
2408,Isordil SL 5mg caixa com 30 comprimidos sublinguais,13.73,13.73,0,,
2409,Cloridrato de Moxifloxacino 400mg EMS 5 Comprimidos Revestidos,149.19,149.19,0,,
2410,Cloridrato de Verapamil 120mg com 20 Comprimidos,47.93,47.93,0,,
2411,Bupropiona 150 30Cpr Ems,119.66,119.66,0,,
2412,"Maresis 0,9  Spray Nasal Jato Forte com 100mL",58.23,58.23,0,,
2413,Lamitor Cd 25Mg 30Cpr,39.96,39.96,0,,
2414,Prolopa DR 250mg cx 30 comp,122.5,122.5,0,,
2415,Tylenol Dc 500Mg + 65Mg Com 4Comprimidos,8.79,8.79,0,,
2416,"Pisa 0,750mg 30 Comprimidos",171.07,171.07,0,,
2417,Rinossoro Com 30 Saches + Frasco Com 250 Ml,94.98,94.98,0,,
2418,"Axetil Cefuroxima 250Mg Ranbaxy, Caixa Com 14 Comprimidos",132.26,132.26,0,,
2419,Candesartana Cilexetila 8mg Sandoz 30 Comprimidos,99.53,99.53,0,,
2420,Eranz 10mg Com 28 Comprimidos,868.34,868.34,0,,
2421,Olmesartana Medoxomila 40MG  + Anlodipino 10MG 30CP,58.67,58.67,0,,
2422,Prolopa 125mg frasco com 30 comprimidos dispersíveis,91.0,91.0,0,,
2423,"Fumarato Quetiapina 100Mg Ems, Caixa Com 30 Comprimidos",137.88,137.88,0,,
2424,"Succinato De Metoprolol Sandoz 100Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",76.89,76.89,0,,
2425,Escitalopram 10mg Genérico Germed 30 Comprimidos Revestidos,63.77,63.77,0,,
2426,Angipress 50mg 30 Comprimidos,36.19,36.19,0,,
2427,"Atrace 37,5mg + 325mg 20 Comprimidos Revestidos",62.3,62.3,0,,
2428,Suplemento Alimentar Protena Pro 30 Cápsulas,159.0,159.0,0,,
2429,"Diovan Amlo Fix 320mg + 5mg, caixa com 28 comprimidos revestidos",164.74,164.74,0,,
2430,"Concardio 2,5Mg, Caixa Com 30 Comprimidos Revestidos",83.93,83.93,0,,
2431,Pilocarpina 2  Col 10Ml Oculum,41.9,41.9,0,,
2432,Sabonete Dermotivin Control foam 130ml,64.23,64.23,0,,
2433,Stilgrip 1 Envelope 50 Sache,2.75,2.75,0,,
2434,Permese Suspensao Injetavel 1 Ml+Seringa,28.85,28.85,0,,
2435,Clor Trazodona 50Mg 60Cpr Nq,74.11,74.11,0,,
2436,Insit 75mg 30 Cápsulas Duras,74.73,74.73,0,,
2437,Biovicerin com 6 flaconetes de 5ml,44.19,44.19,0,,
2438,"Profenid 20Mg Ml, Caixa Com 1 Frasco De Vidro Com 20Ml De Solucao De Uso Oral",41.48,41.48,0,,
2439,Galvus 50mg Caixa com 56 Comprimidos,247.1,247.1,0,,
2440,Sany D 50000ui 8 Cápsulas Moles,131.35,131.35,0,,
2441,Dual Cloridrato de Duloxetina 30mg 60 cápsulas Aché 60 Cápsulas Duras de Liberação Retardada,124.42,124.42,0,,
2442,Tenoxicam 20mg Neo Química 10 Comprimidos,52.8,52.8,0,,
2443,Alenia 6mcg + 200mcg com Inalador e 60 cápsulas,165.04,165.04,0,,
2444,Lozeprel 20mg 56 Cápsulas,61.6,61.6,0,,
2445,Neotoss Xarope Adulto 100 Ml,22.64,22.64,0,,
2446,Sandrena 1mg 28 Sachets,88.35,88.35,0,,
2447,Mesalazina 400mg 30 comprimidos Neo Química Genérico,110.5,110.5,0,,
2448,"Carvedilol 3,125mg 30 comprimidos EMS Genérico",44.33,44.33,0,,
2449,Stanglit 15mg frasco com 30 comprimidos,84.94,84.94,0,,
2450,Foritus 500mg 14 Comprimidos,52.87,52.87,0,,
2451,Pivast 2mg 30 Comprimidos Revestidos,99.38,99.38,0,,
2452,Lexotan 3mg caixa com 30 comprimidos,51.69,51.69,0,,
2453,"Tylex 7,5 12 Comprimidos",32.74,32.74,0,,
2454,Clor Tramadol Gts Ger,83.96,83.96,0,,
2455,Donila 10mg caixa com 30 comprimidos revestidos,62.68,62.68,0,,
2456,Zinnat 500mg 14 Comprimidos Revestidos,326.45,326.45,0,,
2457,Hemifumarato de Quetiapina 100mg Germed 30 Comprimidos Revestidos,137.88,137.88,0,,
2458,Dual 30mg cx 30 cap lib retard,68.44,68.44,0,,
2459,Cloridrato de Memantina 10mg Prati Donaduzzi 60 Comprimidos,76.03,76.03,0,,
2460,Frontal 1mg caixa com 30 comprimidos,120.09,120.09,0,,
2461,Ginesse 0075 + 0020mg caixa com 21 comprimidos revestidos,39.07,39.07,0,,
2462,"Corus H 50mg + 12,5mg 30 Comprimidos Biosintética",71.26,71.26,0,,
2463,Atenolol + Clortalidona 100mg 25mg Genérico Eurofarma 30 Comprimidos,52.8,52.8,0,,
2464,Dorflex Uno 1Gr 10Cpr Eferv,32.77,32.77,0,,
2465,Sibutramina 10mg 30 Cápsulas - Eurofarma,71.42,71.42,0,,
2466,Vesicare 10mg com 30 Comprimidos,268.31,268.31,0,,
2467,Gabapentina 400mg Biolab 30 Cápsulas Gelatinosas Duras,95.82,95.82,0,,
2468,Provance Mini Com 30 Saches,112.06,112.06,0,,
2469,Cloridrato de Bupropiona 150mg 30 Comprimidos Revestidos - Nova Química,113.37,113.37,0,,
2470,Cibex 200mg 10 Cápsulas Duras,42.83,42.83,0,,
2471,Risperidona 1mg Supera RX Solução Oral Frasco 60ml,128.15,128.15,0,,
2472,Fenticonazol Creme Vaginal 40g+7 Aplicadores,53.3,53.3,0,,
2473,Artrosil 160mg 20 cápsulas,75.59,75.59,0,,
2474,Miosan Odt 10mg 10 Comprimidos Orodispersíveis,22.37,22.37,0,,
2475,Tobracort Col 5ml,37.78,37.78,0,,
2476,Nidue 100Mg+20Mg Com 12 Comprimidos,68.64,68.64,0,,
2477,"Neblock 5Mg, Caixa Com 60 Comprimidos",107.4,107.4,0,,
2478,Etira 500Mg Com 60 Comprimidos Revestidos,192.17,192.17,0,,
2479,"Molieri 3Mg+0,02Mg Sem Parar, Caixa Com 30 Comprimidos Revestidos",68.13,68.13,0,,
2480,Molieri 30 Sem Parar Com 28 Comprimidos,68.13,68.13,0,,
2481,Indosso 150Mg Com 1 Comprimido Revestido,72.86,72.86,0,,
2482,Nebacimed Pomada Bisnaga 15g,19.72,19.72,0,,
2483,Parasin 400mg 1 comprimido,16.27,16.27,0,,
2484,Manivasc 10mg caixa com 28 comprimidos,192.03,192.03,0,,
2485,Alopurinol 300Mg 60 Comprimidos Sandoz Genérico,48.22,48.22,0,,
2486,Bupropiona 150mg 30 Comprimidos - Eurofarma,123.98,123.98,0,,
2487,Exodus 20mg 60 Comprimidos,244.72,244.72,0,,
2488,Toragesic 10Mg Com 30 Comprimidos Sublinguais,93.91,93.91,0,,
2489,Besilato De Anlodipino 10Mg Com 60 Comprimidos Sandoz,42.58,42.58,0,,
2490,"Glimepirida 1Farma 20Mg, Com 30 Comprimidos",28.6,28.6,0,,
2491,"Proflam Comprimido 100Mg, Caixa Com 12 Comprimidos Revestidos",74.02,74.02,0,,
2492,Neovangy Mr 35 Mg 30 Comprimidos,74.26,74.26,0,,
2493,Tobrex 3mg solução oftálmica frasco gotejador com 5ml,36.96,36.96,0,,
2494,Lorazepam 2Mg 30Cpr Ger,27.29,27.29,0,,
2495,Ceftriaxona Sódica 500g Injetável Intramuscular Eurofarma Genérico,27.46,27.46,0,,
2496,Paco 500+30Mg Com 24 Comprimidos,57.21,57.21,0,,
2497,Topiramato 50mg 60 Comprimidos - Eurofarma,167.9,167.9,0,,
2498,Quet XR 50mg 30 Comprimidos,165.57,165.57,0,,
2499,Frontal 025mg caixa com 30 comprimidos,34.64,34.64,0,,
2500,Cloridrato de Memantina 10mg 30 Comprimidos Revestidos - Biolab,58.08,58.08,0,,
2501,Elifore 100Mg Com 28 Comprimidos,179.81,179.81,0,,
2502,Coltrax 2mg solução injetável caixa com 3 ampolas com 2ml,19.01,19.01,0,,
2503,Traum Retard 100mg 10 Comprimidos,92.33,92.33,0,,
2504,Artrosil 320mg 10 Cápsulas Aché,58.73,58.73,0,,
2505,Quetros 25Mg Com 60 Comprimidos,85.37,85.37,0,,
2506,"Rehidrat po 50 4env 7,337gr",34.65,34.65,0,,
2507,Alprazolam 1mg Genérico Mepha 30 Comprimidos,28.26,28.26,0,,
2508,Mesilato de Doxazosina 4mg Com 30 Comprimidos - Sandoz - Genérico,69.25,69.25,0,,
2509,Diazepam 5mg Germed 30 comprimidos,15.12,15.12,0,,
2510,"Colageno Femme Qualynutri, Com 60 Capsulas",37.96,37.96,0,,
2511,"Tamisa 30 0,75 + 0,30Mg, Caixa Com 84 Comprimidos Revestidos",116.25,116.25,0,,
2512,"Pregabalina 150Mg Ems, Caixa Com 30 Capsulas",149.58,149.58,0,,
2513,Vimpat 100mg 28 Comprimidos Revestidos,344.83,344.83,0,,
2514,"Tartarato De Brimonidina 2Mg Ml E.M.S., Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",68.25,68.25,0,,
2515,"Contraceptivo Dalyne Dalyne Mono 3 Mg + 0,03 Mg 21 Comprimidos",68.35,68.35,0,,
2516,Multigrip 20 Comprimidos,26.99,26.99,0,,
2517,Daonil Glibenclamida 5mg 30 comprimidos,23.58,23.58,0,,
2518,Guttalax Gotas 30 Ml,35.01,35.01,0,,
2519,Vonau Flash Menta 8 Mg 10 Comprimidos,89.76,89.76,0,,
2520,Creme Dermatológico ABC 10mg g 20g,15.96,15.96,0,,
2521,Alivium Ibuprofeno 50mg mL Gotas Sabor Tutti-Frutti 20mL,47.58,47.58,0,,
2522,Deflazacorte 6mg 20 comprimidos EMS Genérico,57.02,57.02,0,,
2523,Cloridrato de Propafenona Althaia 300Mg com 30 Comprimidos Revestidos,76.03,76.03,0,,
2524,Acertil 5mg 30 Comprimidos,74.12,74.12,0,,
2525,"Venzer 32mg, caixa com 30 comprimidos",90.67,90.67,0,,
2526,Procoralan Ivabradina 5mg 56 Comprimidos,183.62,183.62,0,,
2527,Reparil Gel 30g,34.65,34.65,0,,
2528,Capilarema 75mg 30 comprimidos,62.53,62.53,0,,
2529,Allexofedrin Pediátrico Suspensão 150Ml,89.96,89.96,0,,
2530,Azitromicina 600mg Neo Química Pó para Preparo Extemporâneo 15ml + Diluente + Seringa Dosadora,61.05,61.05,0,,
2531,Zypred Colírio Com 6ml,88.59,88.59,0,,
2532,"Carvedilol 3,125 Mg 30 Comprimidos Ems",44.33,44.33,0,,
2533,Risperidona 1mg União Química 30 Comprimidos Revestidos,50.69,50.69,0,,
2534,Oxalato de Escitalopram 20mg ml Eurofarma Solução Oral 15ml,122.5,122.5,0,,
2535,Depakote Sprinkle 125mg 60 Cápsulas Gelatinosas,90.89,90.89,0,,
2536,Levofloxacino 500mg Genérico Cimed 7 Comprimidos,80.26,80.26,0,,
2537,Paratram 375 + 325mg caixa com 30 comprimidos,118.3,118.3,0,,
2538,Paco 500+30Mg Com 36 Comprimidos,74.98,74.98,0,,
2539,Risperidona 1mg 30 Comprimidos Revestidos - Biolab,30.62,30.62,0,,
2540,Claritromicina 500mg Medley 10 Comprimidos,94.08,94.08,0,,
2541,Depakote ER 250mg caixa com 30 comprimidos,72.03,72.03,0,,
2542,Fibrinase com Cloranfenicol 666u g + 1u g + 10mg g pomada com 10g,38.25,38.25,0,,
2543,"Desogestrel + Etinilestradiol Biosintética - Aché 0,15mg + 0,02mg, caixa com 63 comprimidos revestidos",70.44,70.44,0,,
2544,Pondera 20mg 30 Comprimidos,204.03,204.03,0,,
2545,"Gestodeno+Etinilestradiol Ache 0,015+0,06Mg, Caixa Com 28 Comprimidos Revestidos",29.81,29.81,0,,
2546,Dimorf 10mg caixa com 50 cápsulas,53.86,53.86,0,,
2547,"Aradois H 50 12,5mg com 90 comprimidos",169.68,169.68,0,,
2548,Utrogestan 200mg Besins Healthcare 42 Comprimidos,222.74,222.74,0,,
2549,"Tenadren 40mg + 12,5mg 30 Comprimidos SEM",14.52,14.52,0,,
2550,Florax SM Adulto Sabor Uva com 5 Flaconetes Hebron,52.41,52.41,0,,
2551,Amalfi 20Mg Com 30 Capsulas,122.63,122.63,0,,
2552,Pralívio 400mg 10 Cápsulas Gel Mole,21.54,21.54,0,,
2553,Pinazan 100mg caixa com 30 comprimidos,228.1,228.1,0,,
2554,Topiramato 50mg 60cpr ger,167.9,167.9,0,,
2555,Gabapentina 300mg Prati Donaduzzi 30 Cápsulas Duras,70.75,70.75,0,,
2556,Sonic 50mg 60 Comprimidos Revestidos,61.31,61.31,0,,
2557,Cefalexina 500mg EMS 10 Comprimidos,28.53,28.53,0,,
2558,Malvona Propolis Spray 30ml,21.58,21.58,0,,
2559,"Cloridrato De Ondansetrona 4Mg Neo Quimica, Caixa Com 30 Comprimidos Orodispersiveis",75.37,75.37,0,,
2560,Besilato de Anlodipino 10mg Neo Química 30 Comprimidos,26.68,26.68,0,,
2561,"Ventus 0,5Mg G, Caixa Com 120 Doses De Suspensao De Uso Nasal",64.75,64.75,0,,
2562,Carbocisteína 250mg EMS Xarope Adulto 100ml,31.59,31.59,0,,
2563,Acebrofilina 50mg EMS 120ml,38.02,38.02,0,,
2564,Clo 75mg caixa com 20 comprimidos revestidos,54.94,54.94,0,,
2565,Janumet 50 1000mg com 56 Comprimidos,316.92,316.92,0,,
2566,Atacand 8mg caixa com 30 comprimidos,166.53,166.53,0,,
2567,Succinato Desvenlafaxina 100Mg 30Cpr BioSintética,173.19,173.19,0,,
2568,Estomazil Sem Sabor Pó Efervescente Frasco 100g,3.21,3.21,0,,
2569,"Desogestrel + Etinilestradiol Eurofarma 0,150 + 0,030Mg, Caixa Com 21 Comprimidos",29.57,29.57,0,,
2570,"Naprix 10mg, caixa com 30 comprimidos",78.6,78.6,0,,
2571,"Domperidona Sanofi Medley 1Mg Ml, Caixa Com 1 Frasco Com 100Ml De Suspensao De Uso Oral + 1 Pipeta Dosadora",33.97,33.97,0,,
2572,Supositorio Glicerina Glicel Adulto 6 Unidades,24.71,24.71,0,,
2573,Verutex B 20 + 1mg Creme Dermatológico Bisnaga 15g,101.38,101.38,0,,
2574,Haldol 1mg caixa com 20 comprimidos,8.45,8.45,0,,
2575,Bromazepam 6mg 30cpr bio g,36.25,36.25,0,,
2576,Tericin AT 25 + 125mg creme vaginal bisnaga com 45g + 10 aplicadores,74.98,74.98,0,,
2577,Quetros 25Mg Com 30 Comprimidos Aché,53.65,53.65,0,,
2578,@ Azitromicina 1500Mg Susp Eur,125.29,125.29,0,,
2579,Depakote ER 250mg cx 60 comp rev,128.54,128.54,0,,
2580,Exodus 15mg 60 Comprimidos,235.82,235.82,0,,
2581,Risperidona 3Mg 30Cpr Eur,67.58,67.58,0,,
2582,"Indapen SR 1,5mg 60 Comprimidos Revestidos",69.85,69.85,0,,
2583,Cloridrato de Venlafaxina 75mg Biosintética 28 Comprimidos,166.58,166.58,0,,
2584,Litocit 10meq 60cpr,82.37,82.37,0,,
2585,Angipress 25mg 30 Comprimidos,22.38,22.38,0,,
2586,"Belara 2+0,3Mg Com 21 Comprimidos Revestidos + 7 Placebos",62.68,62.68,0,,
2587,"Fumarato Quetiapina Xr 50Mg Neo Quimica, Caixa Com 30 Comprimidos",140.85,140.85,0,,
2588,Inilok 40mg 60 Comprimidos Revestidos De Liberação Retardada,123.6,123.6,0,,
2589,Cloridrato de Bupropiona 150mg Germed 60 Comprimidos Revestidos,219.57,219.57,0,,
2590,"Cloridrato De Sertralina Ems 50mg, caixa com 30",75.47,75.47,0,,
2591,"Cloridrato De Trazodona 100Mg Eurofarma, Caixa Com 30 Comprimidos Revestidos",70.85,70.85,0,,
2592,Cloridrato de Donepezila 10mg 30 comprimidos Biolab,122.89,122.89,0,,
2593,Anti-Hipertensivo Brasart Mono 320Mg 30 Comprimidos,63.44,63.44,0,,
2594,"Malvatricin Spray 1mg/mL + 2mg/mL + 4mg/mL, caixa com 1 frasco spray com 50mL de solução de uso tópico",47.9,47.9,0,,
2595,Micardis 80mg caixa 30 comprimidos,246.05,246.05,0,,
2596,"Acebrofilina Neo Química 5mg/mL, caixa com 1 frasco com 120mL de xarope infantil + copo medidor",26.76,26.76,0,,
2597,"Desloratadina Comprimido Germed Pharma 5Mg, Caixa Com 10 Comprimidos Revestidos",55.5,55.5,0,,
2598,"Succinato De Metoprolol Medley100Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",72.3,72.3,0,,
2599,"Repoflor 100Mg, Caixa Com 12 Capsulas Gelatinosas Duras",56.53,56.53,0,,
2600,"Naprix 5Mg, Caixa Com 30 Comprimidos",78.6,78.6,0,,
2601,@ Clindamicina 300Mg 16Cpr Teu,89.43,89.43,0,,
2602,Ebatz 2mg 30 Comprimidos,102.97,102.97,0,,
2603,Brintellix 10Mg 30Cpr,342.21,342.21,0,,
2604,Quet 25mg 30 Comprimidos,52.19,52.19,0,,
2605,"Venlafaxina 37,5mg 30 Cápsulas - Eurofarma",52.75,52.75,0,,
2606,Velija 60Mg Com 60 Capsulas,253.73,253.73,0,,
2607,Pondera XR 25mg 30 Comprimidos Revestidos Liberação Controlada,138.35,138.35,0,,
2608,Maxiflox D 35 + 1mg suspensão oftálmica frasco com 5ml,44.35,44.35,0,,
2609,Daforin 20mg caixa com 2 blísteres com 15 comprimidos revestidos,88.27,88.27,0,,
2610,Tramadol 50mg Genérico Neo Química 10 cápsulas,39.01,39.01,0,,
2611,Risperidona - Aché 1mg caixa com 30 comprimidos revestidos,67.58,67.58,0,,
2612,Succinato de Desvenlafaxina 50mg EMS 30 Comprimidos Revestidos,137.07,137.07,0,,
2613,"Alprazolam 0,5mg 30 comprimidos Nova Quimica",14.42,14.42,0,,
2614,Amoxicilina tri-hidratada 875mg + clavulanato de potássio 125mg 14 comprimidos aché genérico,155.11,155.11,0,,
2615,Deflazacorte 30mg 10 comprimidos,135.94,135.94,0,,
2616,"Levofloxacino 750Mg Ache, Caixa Com 5 Comprimidos Revestidos",65.28,65.28,0,,
2617,Suganon 5Mg Com 30 Comprimidos Revestidos,154.76,154.76,0,,
2618,Luftafem Com 12 Comprimidos,29.99,29.99,0,,
2619,Maxinom 1mg g + 5mg g + 1mg g pomada oftálmica bisnaga com 35g,33.28,33.28,0,,
2620,Lixiana 60mg 30 Comprimidos Revestidos,140.0,140.0,0,,
2621,Valerato de Betametasona + Sulfato de Gentamicina + Tolnafatato + Clioquinol - EMS creme bisnaga com 20g,29.87,29.87,0,,
2622,"Cabergolina 0,5mg Eurofarma 8 Comprimidos",299.9,299.9,0,,
2623,Orlistate 120mg Neo Química 30 Cápsulas,130.99,130.99,0,,
2624,"Divalproato De Sodio 500Mg Ranbaxy, Caixa Com 30 Comprimidos",87.34,87.34,0,,
2625,"Nitazoxanida 20Mg Ml Germed, Caixa Com 1 Frasco De Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 45Ml  + Seringa Dosadora",18.62,18.62,0,,
2626,"Cloridrato De Trazodona 50Mg Eurofarma, Caixa Com 60 Comprimidos Revestidos",70.85,70.85,0,,
2627,Coristina D Congest Xarope Sabor Uva 120ml + Copo Dosador,20.36,20.36,0,,
2628,"Bexai 35Mg, Caixa Com 10 Capsulas",72.26,72.26,0,,
2629,Forteviron Anti-Age Com 60 Comprimidos,110.0,110.0,0,,
2630,Leite De Magnesia Eno Hortela 120Ml,15.98,15.98,0,,
2631,Suplemento Alimentar Fixare Pro+ 60 Comprimidos,295.34,295.34,0,,
2632,Soapex Sabonete 80g,29.17,29.17,0,,
2633,"Therapsor 0,5mg ml 25ml Solução TheraSkin",40.89,40.89,0,,
2634,Plenance 10mg 30 Comprimidos Revestidos,91.79,91.79,0,,
2635,Mel Rosado Farmax 30mL,7.88,7.88,0,,
2636,"Betina 24Mg, Caixa Com 30 Comprimidos",37.22,37.22,0,,
2637,Labirin 8mg 30 comprimidos,37.01,37.01,0,,
2638,"Levoid 150Mcg, Caixa Contendo 30 Comprimidos",27.77,27.77,0,,
2639,"Ciprofibrato Eurofarma 100Mg, Caixa Com 30 Comprimidos",55.28,55.28,0,,
2640,Daflon Flex 1000mg Suspensão Oral,176.35,176.35,0,,
2641,Onglyza Saxagliptina 5mg 28 Comprimidos,165.18,165.18,0,,
2642,"Cloridrato De Ciclobenzaprina Biosintetica 5Mg, Caixa Com 30 Comprimidos Revestidos",33.26,33.26,0,,
2643,Succinato de Sumatriptana 100mg 2 Comprimidos Revestidos - Biolab,53.86,53.86,0,,
2644,Atrofem 400 Mg 2 Capsulas X24,6.5,6.5,0,,
2645,"Predsim Comprimido 40Mg, Caixa Com 10 Comprimidos",85.53,85.53,0,,
2646,Perivasc 1000mg 30 comprimidos,148.56,148.56,0,,
2647,"Alivium Cápsula 600mg, caixa com 10 cápsulas moles",44.97,44.97,0,,
2648,"Unoprost 4Mg, Caixa Com 30 Comprimidos",51.96,51.96,0,,
2649,Olmecor 20 Mg 30 Comprimidos,49.63,49.63,0,,
2650,"Kollagenase com Cloranfenicol 10mg g + 0,6UI g 30g Pomada de Uso Dermatológico",72.86,72.86,0,,
2651,Amoxicilina 500mg EMS 15 Cápsulas,25.78,25.78,0,,
2652,Sulfametoxazol tri susp ems,17.14,17.14,0,,
2653,Trok g pom 30gr,31.68,31.68,0,,
2654,Sulfametoxazol + Trimetoprima - Teuto 40 + 8mg suspensão oral frasco com 100ml + copo medidor,16.76,16.76,0,,
2655,Axetilcefuroxima 250mg Ranbaxy 10 Comprimidos,93.98,93.98,0,,
2656,Lexotan 6mg caixa com 30 comprimidos,86.8,86.8,0,,
2657,Valium 10mg caixa com 30 comprimidos,33.22,33.22,0,,
2658,Paco 500+30Mg Com 12 Comprimidos,31.68,31.68,0,,
2659,Frontal 05mg caixa com 30 comprimidos,67.57,67.57,0,,
2660,Cefalexina 500mg Teuto 8 Comprimidos,22.78,22.78,0,,
2661,Cloridrato de Memantina 10mg Biolab 60 Comprimidos Revestidos,65.48,65.48,0,,
2662,Cefalexina 500MG Com 40 comprimidos Teuto Genérico,108.43,108.43,0,,
2663,TOPIRAMATO 100MG 60CPR EUR,246.39,246.39,0,,
2664,"Procoralan 7,5mg Servier 56 Comprimidos",206.13,206.13,0,,
2665,Malvatricin Fluor 100Ml,39.86,39.86,0,,
2666,Amplictil 40mg solução oral gotas 20ml,11.62,11.62,0,,
2667,Sinot 400mg Suspensão Oral 100ml + Seringa Dosadora,39.52,39.52,0,,
2668,Pamelor 25mg 30 Cápsulas Gel Duras,60.88,60.88,0,,
2669,Prysma 3mg 20 Comprimidos Revestidos,85.24,85.24,0,,
2670,Etira 500Mg Com 30 Comprimidos Revestidos,101.08,101.08,0,,
2671,Haldol 5mg caixa com 20 comprimidos,15.84,15.84,0,,
2672,Divalcon ER 500mg 60 Comprimidos Revestidos,139.78,139.78,0,,
2673,Deller 100mg com 30 comprimidos revestidos,100.17,100.17,0,,
2674,Lamotrigina 100Mg 30Comprimidos Teu,80.19,80.19,0,,
2675,Eudok 10Mg 30Cpr,76.04,76.04,0,,
2676,Decadron Nasal Solução Nasal Nebulizador 20ml,40.29,40.29,0,,
2677,Prozac 20mg caixa com 30 cápsulas,177.53,177.53,0,,
2678,"Cloridrato de Ciprofloxacino 3,5mg ml + Dexametasona 1mg ml EMS Solução Oftálmica 5ml",29.99,29.99,0,,
2679,Biomag 10mg 60 Cápsulas,113.43,113.43,0,,
2680,Arcoxia 60mg caixa com 7 comprimidos,70.35,70.35,0,,
2681,Estomazil Sem Sabor Pó Efervescente Frasco 100g,25.25,25.25,0,,
2682,Risperidona 1mg Medley 30 Comprimidos Revestidos,63.36,63.36,0,,
2683,"Pregabalina Althaia 75Mg, Caixa Com 30 Capsulas",80.35,80.35,0,,
2684,Codein 3mg frasco com 120ml,72.86,72.86,0,,
2685,Figatil com 20 Drageas,33.44,33.44,0,,
2686,Etira 100mg sol oral 100ml+ser dos,95.15,95.15,0,,
2687,Azitromicina 500mg Genérico Prati 3 Comprimidos Revestidos,16.9,16.9,0,,
2688,Paratram 375 + 325mg caixa com 20 comprimidos,92.77,92.77,0,,
2689,Cloridrato de Duloxetina 30mg 30 Cápsulas Nova Quimica,145.81,145.81,0,,
2690,Nascere Vit 30 comprimidos,73.77,73.77,0,,
2691,Hemifumarato De Bisoprolol 10mg 30 Comprimidos,117.92,117.92,0,,
2692,Azitromicina 900mg Eurofarma Pó para Suspensão Oral 15ml + Diluente 12ml + Seringa Dosadora,74.98,74.98,0,,
2693,Vesicare 5mg com 30 Comprimidos,219.65,219.65,0,,
2694,Tanadren 80mg + 25mg 30 comprimidos,26.4,26.4,0,,
2695,Unoprost 2mg 30 Comprimidos,33.79,33.79,0,,
2696,Cloridrato de Amilorida + Hidroclorotiazida - EMS 50 + 50mg caixa com 30 comprimidos,20.99,20.99,0,,
2697,Cloridrato de Minociclina - Ranbaxy 100mg caixa com 30 comprimidos,132.49,132.49,0,,
2698,Vit Neo Quimica Cabelos E Unhas Com 60 Capsulas,140.0,140.0,0,,
2699,Crestor 20mg caixa com 30 comprimidos revestidos,368.05,368.05,0,,
2700,Pomada para Prevenção de Assaduras Babymed 40g,18.14,18.14,0,,
2701,Cloridrato de Terbinafina 250mg 28 comprimidos Bio,264.82,264.82,0,,
2702,Mesilato de Doxazosina 2mg 30 Comprimidos Teuto Genérico,33.95,33.95,0,,
2703,Cloridrato de Hidroxizina 25mg,36.44,36.44,0,,
2704,Ezetimiba 10mg 60 Comprimidos EMS Genérico,139.99,139.99,0,,
2705,Lamotrigina 50mg 30 Comprimidos - Biolab,41.62,41.62,0,,
2706,"Olanzapina 2,5mg Biolab 30 Comprimidos Revestidos",78.28,78.28,0,,
2707,Amoxicilina 400mg 100ml germed,45.41,45.41,0,,
2708,"Clonazepam 0,5mg Medley 60 Comprimidos",17.2,17.2,0,,
2709,Alivium Gc 200Mg Ml Gotas 20Ml,58.92,58.92,0,,
2710,"Olmesartana Medoxomila + Hidroclorotiazida 40Mg + 12,5Mg Germed, Caixa Com 30 Comprimidos Revestidos",62.1,62.1,0,,
2711,Cloridrato de Fexofenadina 120mg 10 Comprimidos Revestidos Nova Química,50.31,50.31,0,,
2712,Cloridrato de Fexofenadina 180mg Nova Química 10 Comprimidos Revestidos,72.33,72.33,0,,
2713,Risperidona - Biosintética 2 mg com rev ct bl al plas inc x 30,63.97,63.97,0,,
2714,Benziflex Lis 125mg + 5mg 30 Comprimidos Revestidos,67.33,67.33,0,,
2715,"Tenoxicam Uniao Quimica 20Mg, Caixa Com 10 Comprimidos Revestidos",35.9,35.9,0,,
2716,"Pregabalina 150Mg Germed, Caixa Com 30 Capsulas",149.58,149.58,0,,
2717,Donila 10mg com 60 comprimidos revestidos,105.48,105.48,0,,
2718,Aceclofenaco 100mg 12 comprimidos Eurofarma Genérico,44.02,44.02,0,,
2719,"Pisa 0,375mg 30 Comprimidos",91.23,91.23,0,,
2720,Ramipril 5mg Medley 30 Comprimidos,73.86,73.86,0,,
2721,Valsartana 320mg Neo Química 30 Comprimidos,81.69,81.69,0,,
2722,Iziz 84 Comprimidos Revestidos,128.36,128.36,0,,
2723,Carbocisteína - EMS 100mg xarope frasco com 100ml infantil,21.8,21.8,0,,
2724,Ceclor 250mg 5ml suspensão oral frasco com 100ml,115.31,115.31,0,,
2725,Ibuliv 100mg ml Suspensão Oral Com 20ml,25.79,25.79,0,,
